from_stop_id,to_stop_id,transfer_type,from_trip_id,to_trip_id
U1696Z301,U1696Z2,1,1309_127_180430,490_28_180604
U1696Z301,U1696Z2,1,1309_16_180430,490_32_180609
U1696Z301,U1696Z2,1,1309_135_180501,490_32_180609
U1696Z301,U1696Z2,1,1309_97_180430,490_34_180609
U1696Z301,U1696Z2,1,1309_70_180430,490_36_180609
U2269Z301,U2269Z3,1,1301_61_180430,491_6_180509
U2269Z301,U2269Z3,1,1301_9_180430,491_8_180509
U2269Z301,U2269Z3,1,1301_24_180430,491_10_180509
U2269Z301,U2269Z3,1,1301_65_180430,491_12_180509
U2269Z301,U2269Z3,1,1301_13_180430,491_14_180509
U2008Z1,U2008Z3,1,381_53_180502,491_15_180509
U2269Z301,U2269Z3,1,1301_22_180430,491_20_180501
U2269Z301,U2269Z3,1,1301_59_180430,491_16_180501
U2269Z301,U2269Z3,1,1301_11_180430,491_21_180501
U2070Z1,U2070Z1,1,423_3_180530,491_62_180509
U2070Z1,U2070Z1,1,423_38_180530,491_65_180509
U2070Z1,U2070Z1,1,423_38_180611,491_65_180509
U2269Z301,U2269Z3,1,1301_59_180430,491_16_180509
U2269Z301,U2269Z3,1,1301_7_180430,491_67_180509
U2269Z301,U2269Z3,1,1301_22_180430,491_20_180509
U2269Z301,U2269Z3,1,1301_63_180430,491_70_180509
U2269Z301,U2269Z3,1,1301_11_180430,491_21_180509
U2020Z1,U2020Z1,1,382_23_180514,492_1_180514
U2020Z2,U2020Z2,1,382_11_180430,492_2_180514
U2020Z2,U2020Z2,1,382_25_180514,492_4_180514
U2020Z1,U2020Z1,1,382_26_180514,492_5_180514
U2020Z2,U2020Z2,1,382_20_180514,492_7_180514
U2020Z1,U2020Z1,1,382_12_180430,492_8_180514
U2020Z1,U2020Z1,1,382_10_180430,492_9_180430
U2020Z2,U2020Z2,1,382_36_180514,492_10_180430
U2020Z1,U2020Z1,1,382_8_180430,492_11_180430
U2020Z1,U2020Z1,1,382_6_180430,492_12_180430
U2020Z2,U2020Z2,1,382_7_180430,492_13_180430
U2020Z2,U2020Z2,1,382_5_180430,492_15_180514
U2020Z1,U2020Z1,1,382_17_180514,492_16_180514
U2020Z1,U2020Z1,1,382_4_180430,492_18_180514
U2020Z2,U2020Z2,1,382_14_180430,492_21_180430
U2020Z1,U2020Z1,1,382_55_180505,492_23_180505
U2020Z2,U2020Z2,1,382_48_180501,492_24_180501
U2020Z1,U2020Z1,1,382_17_180505,492_25_180501
U2020Z1,U2020Z1,1,382_17_180501,492_25_180501
U2020Z2,U2020Z2,1,382_44_180505,492_17_180501
U2020Z2,U2020Z2,1,382_44_180501,492_17_180501
U2020Z1,U2020Z1,1,382_45_180501,492_26_180501
U2020Z2,U2020Z2,1,382_53_180505,492_28_180505
U2020Z2,U2020Z2,1,382_47_180501,492_27_180501
U1696Z301,U1696Z2,1,1309_8_180430,494_41_180604
U1696Z301,U1696Z2,1,1309_93_180430,494_44_180604
U1696Z301,U1696Z2,1,1309_79_180430,494_46_180604
U1881Z1,U1881Z2,1,385_40_180430,494_47_180604
U1696Z301,U1696Z2,1,1309_22_180430,494_48_180604
U1696Z301,U1696Z2,1,1309_120_180430,494_50_180604
U1696Z301,U1696Z2,1,1309_91_180430,494_29_180609
U1696Z301,U1696Z2,1,1309_18_180430,494_31_180609
U1696Z301,U1696Z2,1,1309_99_180430,494_33_180609
U1696Z301,U1696Z2,1,1309_54_180430,495_1_180604
U1696Z2,U1696Z2,1,494_37_180604,495_1_180604
U1696Z301,U1696Z2,1,1309_62_180430,495_2_180604
U1696Z301,U1696Z2,1,1309_24_180430,495_4_180604
U1696Z301,U1696Z2,1,1309_77_180430,495_6_180604
U1696Z301,U1696Z2,1,1309_110_180430,495_8_180604
U1696Z301,U1696Z2,1,1309_58_180430,495_10_180604
U1696Z301,U1696Z2,1,1309_140_180501,495_12_180609
U1696Z301,U1696Z2,1,1309_52_180430,495_14_180609
U1696Z301,U1696Z2,1,1309_56_180430,495_16_180609
U1696Z301,U1696Z2,1,1309_97_180430,495_19_180611
U2236Z301,U2236Z3,1,1304_31_180430,496_2_180430
U2236Z301,U2236Z3,1,1304_22_180430,496_4_180430
U2236Z301,U2236Z3,1,1304_24_180430,496_6_180430
U2236Z301,U2236Z3,1,1304_15_180430,496_8_180430
U2236Z301,U2236Z3,1,1304_26_180430,496_10_180430
U2236Z301,U2236Z3,1,1304_17_180430,496_12_180430
U1333Z301,U1333Z2,1,1302_7_180430,497_5_180430
U1496Z301,U1496Z2,1,1322_43_180430,497_7_180430
U1333Z301,U1333Z1,1,1302_44_180430,497_7_180430
U1333Z301,U1333Z2,1,1302_20_180430,497_8_180430
U1496Z301,U1496Z2,1,1322_23_180430,497_9_180430
U1333Z301,U1333Z1,1,1302_27_180501,497_9_180430
U1333Z301,U1333Z2,1,1302_52_180430,497_17_180430
U1496Z301,U1496Z2,1,1322_31_180430,497_18_180430
U1333Z301,U1333Z1,1,1302_32_180430,497_18_180430
U1333Z301,U1333Z2,1,1302_44_180430,497_19_180430
U1496Z301,U1496Z2,1,1322_9_180430,497_20_180430
U1333Z301,U1333Z1,1,1302_20_180430,497_20_180430
U1333Z301,U1333Z2,1,1302_27_180501,497_21_180430
U1333Z301,U1333Z2,1,1302_7_180430,497_5_180615
U1333Z301,U1333Z1,1,1302_44_180430,497_7_180615
U1333Z301,U1333Z2,1,1302_20_180430,497_8_180615
U1333Z301,U1333Z1,1,1302_27_180501,497_9_180615
U1442Z301,U1442Z3,1,1301_11_180430,498_7_180430
U1442Z301,U1442Z3,1,1301_26_180430,498_9_180430
U1442Z301,U1442Z3,1,1301_5_180430,498_13_180430
U1442Z301,U1442Z3,1,1301_65_180430,498_15_180430
U1442Z301,U1442Z3,1,1301_61_180430,498_17_180430
U1442Z301,U1442Z3,1,1301_9_180430,498_19_180430
U1442Z301,U1442Z3,1,1301_24_180430,498_21_180430
U1442Z301,U1442Z3,1,1301_63_180430,498_25_180430
U1442Z301,U1442Z3,1,1301_59_180430,498_27_180430
U1442Z301,U1442Z3,1,1301_7_180430,498_29_180430
U1442Z301,U1442Z3,1,1301_22_180430,498_31_180430
U1442Z301,U1442Z3,1,1301_11_180430,498_7_180611
U1442Z301,U1442Z3,1,1301_26_180430,498_9_180611
U1442Z301,U1442Z3,1,1301_5_180430,498_13_180611
U1442Z301,U1442Z3,1,1301_65_180430,498_15_180611
U1442Z301,U1442Z3,1,1301_61_180430,498_17_180611
U1442Z301,U1442Z3,1,1301_9_180430,498_19_180611
U1442Z301,U1442Z3,1,1301_24_180430,498_21_180611
U1442Z301,U1442Z3,1,1301_63_180430,498_25_180611
U1442Z301,U1442Z3,1,1301_59_180430,498_27_180611
U1442Z301,U1442Z3,1,1301_7_180430,498_29_180611
U1442Z301,U1442Z3,1,1301_22_180430,498_31_180611
U2973Z302,U2973Z5,1,1210_43_180602,499_12_180430
U3030Z1,U3030Z1,1,436_43_180430,499_15_180430
U3030Z1,U3030Z1,1,436_34_180430,499_16_180430
U3030Z1,U3030Z1,1,436_34_180611,499_16_180430
U3030Z1,U3030Z1,1,436_34_180615,499_16_180430
U2236Z301,U2236Z2,1,1304_24_180430,620_6_180430
U2236Z301,U2236Z2,1,1304_26_180430,620_8_180430
U4421Z2,U4421Z2,1,621_11_180611,620_14_180430
U2236Z301,U2236Z2,1,1304_13_180430,620_16_180430
U2236Z301,U2236Z2,1,1304_37_180430,620_18_180430
U2236Z301,U2236Z2,1,1304_39_180430,620_20_180430
U2236Z301,U2236Z2,1,1304_22_180430,620_25_180430
U2236Z301,U2236Z2,1,1304_8_180430,620_27_180430
U2236Z301,U2236Z2,1,1304_10_180430,620_29_180430
U2236Z301,U2236Z2,1,1304_15_180430,620_32_180430
U2236Z301,U2236Z2,1,1304_17_180430,620_34_180430
U2094Z2,U2094Z2,1,350_51_180608,624_5_180608
U2094Z2,U2094Z2,1,350_22_180608,624_7_180608
U2094Z2,U2094Z2,1,350_53_180608,624_9_180608
U2094Z2,U2094Z2,1,350_43_180608,624_11_180608
U2094Z2,U2094Z2,1,350_11_180608,624_13_180608
U2094Z2,U2094Z2,1,350_41_180608,624_16_180608
U2094Z2,U2094Z2,1,350_33_180608,624_23_180608
U2094Z2,U2094Z2,1,350_9_180608,624_25_180608
U2094Z2,U2094Z2,1,350_24_180608,624_27_180608
U1554Z301,U1554Z1,1,1309_48_180430,651_6_180430
U1554Z301,U1554Z1,1,1309_16_180430,651_41_180528
U1554Z301,U1554Z1,1,1309_50_180430,651_43_180528
U1554Z301,U1554Z1,1,1309_66_180430,651_45_180528
U1554Z301,U1554Z1,1,1309_97_180430,651_47_180528
U1554Z301,U1554Z1,1,1309_68_180430,651_48_180528
U1554Z301,U1554Z1,1,1309_99_180430,651_20_180430
U1554Z301,U1554Z1,1,1309_83_180430,651_50_180528
U1554Z301,U1554Z1,1,1309_56_180430,651_57_180604
U1554Z301,U1554Z1,1,1309_24_180430,651_52_180528
U1554Z301,U1554Z1,1,1309_72_180430,651_54_180528
U1554Z301,U1554Z1,1,1309_103_180430,651_59_180604
U1554Z301,U1554Z1,1,1309_75_180430,651_61_180609
U1554Z301,U1554Z1,1,1309_50_180430,651_63_180609
U1554Z301,U1554Z1,1,1309_66_180430,651_65_180609
U1554Z301,U1554Z1,1,1309_83_180430,651_67_180609
U1554Z301,U1554Z1,1,1309_24_180430,651_69_180609
U1978Z1,U1978Z1,1,387_26_180430,652_2_180525
U1978Z1,U1978Z1,1,381_51_180501,652_6_180430
U1982Z1,U1982Z3,1,381_2_180430,652_12_180430
U2046Z2,U2046Z2,1,383_3_180430,653_2_180430
U2059Z1,U2059Z3,1,490_28_180604,653_4_180430
U2059Z1,U2059Z3,1,490_5_180604,653_8_180430
U2016Z1,U2016Z1,1,381_68_180502,654_1_180430
U2029Z1,U2029Z1,1,382_17_180514,654_8_180430
U2016Z1,U2016Z1,1,381_51_180501,654_9_180430
U2029Z1,U2029Z1,1,382_4_180430,654_10_180430
U2016Z1,U2016Z1,1,381_63_180501,654_11_180430
U2029Z1,U2029Z1,1,382_10_180430,654_12_180430
U1978Z2,U1978Z1,1,659_17_180430,654_13_180430
U2016Z1,U2016Z1,1,381_82_180602,654_24_180505
U1610Z301,U1610Z2,1,1301_63_180430,655_2_180430
U2349Z301,U2349Z2,1,1322_23_180430,655_2_180430
U2349Z301,U2349Z1,1,1322_74_180430,655_4_180430
U2349Z301,U2349Z2,1,1302_54_180430,655_5_180430
U2349Z301,U2349Z1,1,1322_19_180430,655_7_180430
U2349Z301,U2349Z2,1,1322_76_180430,655_8_180430
U2349Z301,U2349Z1,1,1322_53_180430,655_9_180430
U1610Z301,U1610Z2,1,1301_7_180430,655_10_180430
U2349Z301,U2349Z2,1,1322_70_180430,655_10_180430
U2349Z301,U2349Z1,1,1322_35_180430,655_16_180430
U1610Z301,U1610Z2,1,1307_119_180430,655_18_180430
U2349Z301,U2349Z1,1,1322_76_180430,655_19_180430
U1610Z301,U1610Z2,1,1301_20_180430,655_20_180430
U2349Z301,U2349Z2,1,1322_53_180430,655_20_180430
U2349Z301,U2349Z1,1,1322_70_180430,655_21_180430
U2349Z301,U2349Z2,1,1322_31_180430,655_22_180430
U1610Z301,U1610Z2,1,1301_9_180430,655_24_180430
U2349Z301,U2349Z2,1,1322_9_180430,655_24_180430
U1610Z301,U1610Z2,1,1301_11_180430,655_27_180430
U2349Z301,U2349Z2,1,1322_57_180430,655_27_180430
U2349Z301,U2349Z2,1,1302_18_180430,655_33_180430
U2349Z301,U2349Z1,1,1322_31_180430,655_34_180430
U1610Z301,U1610Z2,1,1301_22_180430,655_35_180430
U2349Z301,U2349Z2,1,1322_43_180430,655_35_180430
U1610Z301,U1610Z2,1,1301_24_180430,655_37_180430
U2349Z301,U2349Z2,1,1322_80_180430,655_37_180430
U2349Z301,U2349Z1,1,1322_57_180430,655_38_180430
U2349Z301,U2349Z1,1,1322_39_180430,655_39_180501
U2349Z301,U2349Z2,1,1302_76_180501,655_40_180501
U2349Z301,U2349Z1,1,1322_76_180430,655_41_180501
U2349Z301,U2349Z2,1,1322_53_180430,655_42_180501
U2349Z301,U2349Z2,1,1322_31_180430,655_44_180501
U2349Z301,U2349Z1,1,1322_80_180430,655_45_180501
U2349Z301,U2349Z2,1,1302_9_180430,655_46_180501
U2349Z301,U2349Z1,1,1322_19_180430,655_52_180611
U2349Z301,U2349Z2,1,1322_76_180430,655_53_180611
U2349Z301,U2349Z1,1,1322_53_180430,655_9_180611
U1610Z301,U1610Z2,1,1301_7_180430,655_10_180611
U2349Z301,U2349Z2,1,1322_70_180430,655_10_180611
U2349Z301,U2349Z1,1,1322_31_180430,655_34_180611
U1610Z301,U1610Z2,1,1301_22_180430,655_35_180611
U2349Z301,U2349Z2,1,1322_43_180430,655_35_180611
U1610Z301,U1610Z2,1,1301_9_180430,655_24_180611
U2349Z301,U2349Z2,1,1322_9_180430,655_24_180611
U1610Z301,U1610Z2,1,1301_24_180430,655_37_180611
U2349Z301,U2349Z2,1,1322_80_180430,655_37_180611
U2349Z301,U2349Z1,1,1322_76_180430,655_19_180611
U1610Z301,U1610Z2,1,1301_20_180430,655_20_180611
U2349Z301,U2349Z2,1,1322_53_180430,655_20_180611
U1610Z301,U1610Z2,1,1301_63_180430,655_2_180611
U2349Z301,U2349Z2,1,1322_23_180430,655_2_180611
U1610Z301,U1610Z2,1,1301_11_180430,655_27_180611
U2349Z301,U2349Z2,1,1322_57_180430,655_27_180611
U2269Z301,U2269Z2,1,1301_47_180430,659_3_180430
U2016Z1,U2016Z1,1,387_14_180430,659_4_180430
U2269Z301,U2269Z2,1,1301_65_180430,659_5_180430
U2016Z1,U2016Z1,1,387_32_180430,659_6_180525
U2269Z301,U2269Z2,1,1301_74_180430,659_7_180525
U2016Z1,U2016Z1,1,387_26_180430,659_8_180430
U2016Z1,U2016Z1,1,381_51_180501,659_9_180430
U2269Z301,U2269Z2,1,1301_22_180430,659_10_180430
U2269Z301,U2269Z2,1,1301_63_180430,659_15_180430
U2269Z301,U2269Z2,1,1301_24_180430,659_17_180430
U2269Z301,U2269Z2,1,1301_72_180430,659_19_180430
U2269Z301,U2269Z2,1,1301_11_180430,659_27_180430
U2016Z1,U2016Z1,1,381_59_180501,659_28_180501
U2016Z1,U2016Z1,1,381_59_180505,659_28_180501
U2269Z301,U2269Z2,1,1301_87_180501,659_29_180501
U2269Z301,U2269Z2,1,1301_72_180430,659_19_180501
U2016Z1,U2016Z2,1,652_1_180430,660_3_180529
U2269Z301,U2269Z2,1,1301_32_180430,660_4_180430
U2269Z301,U2269Z2,1,1301_36_180430,660_6_180430
U2269Z301,U2269Z2,1,1301_38_180430,660_8_180430
U2269Z301,U2269Z2,1,1301_49_180430,660_10_180501
U2269Z301,U2269Z2,1,1301_85_180501,660_10_180501
U2269Z301,U2269Z2,1,1301_34_180430,660_11_180601
U2269Z301,U2269Z2,1,1301_76_180430,660_15_180430
U2269Z301,U2269Z2,1,1301_40_180430,660_17_180601
U2269Z301,U2269Z2,1,1301_80_180430,660_21_180601
U2269Z301,U2269Z2,1,1301_89_180501,660_21_180601
U2269Z301,U2269Z2,1,1301_51_180430,660_23_180601
U2269Z301,U2269Z2,1,1301_74_180430,660_29_180505
U2269Z301,U2269Z1,1,1301_80_180430,661_40_180528
U1451Z3,U1451Z3,1,429_10_180430,661_41_180528
U2269Z301,U2269Z1,1,1301_47_180430,661_8_180528
U2269Z301,U2269Z1,1,1301_59_180430,661_43_180528
U1451Z3,U1451Z3,1,429_12_180430,661_48_180528
U1278Z1,U1278Z31,1,398_54_180509,661_49_180528
U1278Z1,U1278Z31,1,398_60_180509,661_51_180528
U2269Z301,U2269Z1,1,1307_122_180430,661_52_180528
U1278Z1,U1278Z31,1,398_31_180509,661_53_180528
U2269Z301,U2269Z1,1,1307_124_180430,661_54_180528
U1278Z1,U1278Z31,1,398_38_180430,661_56_180528
U1278Z1,U1278Z31,1,398_34_180509,661_57_180528
U2269Z301,U2269Z1,1,1301_65_180430,661_58_180528
U2269Z301,U2269Z1,1,1301_7_180430,661_59_180528
U1278Z1,U1278Z31,1,398_4_180509,661_60_180528
U2269Z301,U2269Z1,1,1307_107_180430,661_61_180528
U1278Z1,U1278Z31,1,398_44_180509,661_62_180528
U2269Z301,U2269Z1,1,1307_131_180430,661_63_180528
U2269Z301,U2269Z1,1,1301_7_180430,661_59_180602
U2269Z301,U2269Z1,1,1301_63_180430,661_70_180602
U2269Z301,U2269Z1,1,1301_13_180430,661_72_180602
U1278Z2,U1278Z2,1,398_47_180509,662_3_180514
U1278Z1,U1278Z3,1,398_38_180430,662_4_180514
U2269Z301,U2269Z6,1,1301_9_180430,662_5_180514
U1278Z2,U1278Z2,1,398_43_180528,662_5_180514
U1278Z1,U1278Z3,1,398_14_180509,662_6_180514
U2269Z301,U2269Z4,1,1301_63_180430,662_8_180430
U2269Z301,U2269Z4,1,1301_24_180430,662_10_180430
U2269Z301,U2269Z4,1,1301_9_180430,662_15_180514
U2269Z301,U2269Z6,1,1301_65_180430,662_16_180514
U1278Z1,U1278Z3,1,398_22_180509,662_17_180514
U2269Z301,U2269Z6,1,1301_59_180430,662_18_180514
U1278Z2,U1278Z2,1,398_11_180528,662_18_180514
U1278Z1,U1278Z3,1,398_54_180509,662_19_180514
U2269Z301,U2269Z4,1,1301_7_180430,662_19_180514
U2269Z301,U2269Z6,1,1301_24_180430,662_21_180514
U1278Z2,U1278Z2,1,398_55_180528,662_21_180514
U1278Z1,U1278Z3,1,398_34_180509,662_22_180514
U2269Z301,U2269Z4,1,1301_65_180430,662_22_180514
U1278Z1,U1278Z3,1,398_52_180509,662_23_180514
U2269Z301,U2269Z4,1,1301_59_180430,662_25_180430
U1278Z2,U1278Z2,1,398_3_180528,662_28_180514
U1278Z1,U1278Z3,1,398_18_180509,662_29_180514
U2269Z301,U2269Z6,1,1301_63_180430,662_30_180514
U1278Z2,U1278Z2,1,398_30_180528,662_30_180514
U1278Z1,U1278Z3,1,398_20_180509,662_31_180512
U1278Z1,U1278Z3,1,398_20_180505,662_31_180512
U1278Z1,U1278Z3,1,398_20_180501,662_31_180512
U2269Z301,U2269Z4,1,1301_11_180430,662_31_180512
U2269Z301,U2269Z6,1,1301_7_180430,662_33_180514
U1278Z2,U1278Z2,1,398_59_180528,662_33_180514
U1278Z1,U1278Z3,1,398_29_180509,662_34_180512
U1278Z1,U1278Z3,1,398_78_180505,662_34_180512
U2269Z301,U2269Z4,1,1301_22_180430,662_34_180512
U1278Z2,U1278Z2,1,398_1_180528,662_35_180514
U2269Z301,U2269Z4,1,1301_3_180430,662_96_180505
U2269Z301,U2269Z6,1,1301_59_180430,662_38_180512
U2269Z301,U2269Z6,1,1301_11_180430,662_39_180512
U1278Z1,U1278Z3,1,398_75_180505,662_40_180512
U1278Z1,U1278Z3,1,398_66_180501,662_40_180512
U2269Z301,U2269Z4,1,1301_26_180430,662_40_180512
U1278Z1,U1278Z3,1,398_76_180505,662_42_180512
U1278Z1,U1278Z3,1,398_68_180501,662_42_180512
U1278Z1,U1278Z3,1,398_38_180501,662_43_180512
U2269Z301,U2269Z4,1,1301_59_180430,662_43_180512
U2269Z301,U2269Z6,1,1301_22_180430,662_44_180512
U9176Z2,U9176Z1,1,467_118_180530,668_5_180430
U9176Z2,U9176Z1,1,467_131_180530,668_7_180430
U2815Z301,U2815Z1,1,1303_28_180430,668_10_180430
U2815Z301,U2815Z1,1,1221_6_180430,668_12_180430
U9176Z1,U9176Z1,1,467_122_180530,668_14_180430
U9176Z1,U9176Z1,1,467_124_180530,668_16_180430
U9176Z1,U9176Z1,1,467_130_180530,668_18_180430
U9176Z1,U9176Z1,1,467_119_180530,668_20_180430
U9176Z1,U9176Z1,1,467_109_180530,668_22_180430
U2815Z301,U2815Z1,1,1221_10_180430,668_24_180501
U9176Z2,U9176Z1,1,467_132_180602,668_24_180501
U9176Z2,U9176Z1,1,467_137_180616,668_24_180501
U2815Z301,U2815Z1,1,1221_2_180430,668_26_180501
U9176Z2,U9176Z1,1,467_133_180602,668_26_180501
U9176Z2,U9176Z1,1,467_139_180616,668_26_180501
U2815Z301,U2815Z1,1,1221_8_180430,668_28_180501
U9176Z2,U9176Z1,1,467_134_180602,668_28_180501
U9176Z2,U9176Z1,1,467_141_180616,668_28_180501
U2518Z301,U2518Z2,1,1308_24_180430,742_12_180430
U2518Z301,U2518Z2,1,1308_3_180430,742_14_180430
U2518Z301,U2518Z2,1,1388_18_180430,742_16_180430
U2518Z301,U2518Z2,1,1308_37_180430,742_18_180430
U2518Z301,U2518Z2,1,1388_14_180430,742_20_180430
U2518Z301,U2518Z2,1,1308_12_180430,742_22_180430
U2518Z301,U2518Z2,1,1308_10_180430,742_24_180430
U2518Z301,U2518Z2,1,1388_22_180430,742_26_180430
U2518Z301,U2518Z2,1,1308_26_180430,742_28_180430
U2518Z301,U2518Z2,1,1388_20_180430,742_30_180430
U2518Z301,U2518Z2,1,1308_14_180430,742_32_180430
