stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
U1125Z1,"Štěpařská",50.03204,14.37348,"0","https://pid.cz/zastavkova-tabla?stop=Štěpařská",0,,0,A
U1125Z2P,"Štěpařská",50.03252,14.37330,"P","https://pid.cz/zastavkova-tabla?stop=Štěpařská",0,,0,B
U1125Z2,"Štěpařská",50.03252,14.37330,"0","https://pid.cz/zastavkova-tabla?stop=Štěpařská",0,,0,B
U1127Z1P,"V Remízku",50.02615,14.36858,"P","https://pid.cz/zastavkova-tabla?stop=V Remízku",0,,0,A
U1127Z1,"V Remízku",50.02615,14.36858,"0","https://pid.cz/zastavkova-tabla?stop=V Remízku",0,,0,A
U1128Z1P,"Grussova",50.03455,14.37046,"P","https://pid.cz/zastavkova-tabla?stop=Grussova",0,,0,A
U1128Z2P,"Grussova",50.03420,14.37096,"P","https://pid.cz/zastavkova-tabla?stop=Grussova",0,,0,B
U1129Z1P,"Breitcetlova",50.10606,14.57491,"P","https://pid.cz/zastavkova-tabla?stop=Breitcetlova",0,,0,A
U1129Z2P,"Breitcetlova",50.10622,14.57413,"P","https://pid.cz/zastavkova-tabla?stop=Breitcetlova",0,,0,B
U1130Z1P,"Bucharova",50.05377,14.33700,"P","https://pid.cz/zastavkova-tabla?stop=Bucharova",0,,0,A
U1130Z2P,"Bucharova",50.05400,14.33910,"P","https://pid.cz/zastavkova-tabla?stop=Bucharova",0,,0,B
U1131Z1P,"Pod Chodovem",50.03554,14.49369,"P","https://pid.cz/zastavkova-tabla?stop=Pod Chodovem",0,,0,A
U1131Z1,"Pod Chodovem",50.03554,14.49369,"0","https://pid.cz/zastavkova-tabla?stop=Pod Chodovem",0,,0,A
U1131Z2P,"Pod Chodovem",50.03568,14.49417,"P","https://pid.cz/zastavkova-tabla?stop=Pod Chodovem",0,,0,B
U1131Z2,"Pod Chodovem",50.03568,14.49417,"0","https://pid.cz/zastavkova-tabla?stop=Pod Chodovem",0,,0,B
U1132Z1P,"Městský archiv",50.04108,14.49525,"P","https://pid.cz/zastavkova-tabla?stop=Městský archiv",0,,0,A
U1133Z1P,"U Drahaně",50.13537,14.41616,"P","https://pid.cz/zastavkova-tabla?stop=U Drahaně",0,,0,A
U1133Z2P,"U Drahaně",50.13543,14.41584,"P","https://pid.cz/zastavkova-tabla?stop=U Drahaně",0,,0,B
U1134Z1P,"Bohnické údolí",50.13572,14.41203,"P","https://pid.cz/zastavkova-tabla?stop=Bohnické údolí",0,,0,A
U1134Z2P,"Bohnické údolí",50.13562,14.41200,"P","https://pid.cz/zastavkova-tabla?stop=Bohnické údolí",0,,0,B
U1136Z1,"Horoměřice",50.13177,14.33913,"1","https://pid.cz/zastavkova-tabla?stop=Horoměřice",0,,0,A
U1136Z2,"Horoměřice",50.13112,14.34030,"1","https://pid.cz/zastavkova-tabla?stop=Horoměřice",0,,0,B
U1137Z1,"Horoměřice,V Lipkách",50.13588,14.33635,"1","https://pid.cz/zastavkova-tabla?stop=Horoměřice,V Lipkách",0,,0,A
U1137Z2,"Horoměřice,V Lipkách",50.13555,14.33632,"1","https://pid.cz/zastavkova-tabla?stop=Horoměřice,V Lipkách",0,,0,B
U1138Z1,"Únětice,Na Parcelách",50.14869,14.35568,"1","https://pid.cz/zastavkova-tabla?stop=Únětice,Na Parcelách",0,,0,A
U1138Z2,"Únětice,Na Parcelách",50.14862,14.35518,"1","https://pid.cz/zastavkova-tabla?stop=Únětice,Na Parcelách",0,,0,B
U1139Z1,"Únětice,Obecní úřad",50.15035,14.35490,"1","https://pid.cz/zastavkova-tabla?stop=Únětice,Obecní úřad",0,,0,A
U1139Z2,"Únětice,Obecní úřad",50.15035,14.35475,"1","https://pid.cz/zastavkova-tabla?stop=Únětice,Obecní úřad",0,,0,B
U1140Z1P,"Stodůlky",50.04654,14.30802,"P","https://pid.cz/zastavkova-tabla?stop=Stodůlky",0,,0,A
U1140Z2P,"Stodůlky",50.04663,14.30750,"P","https://pid.cz/zastavkova-tabla?stop=Stodůlky",0,,0,B
U1140Z101P,"Stodůlky",50.04669,14.30584,"P","https://pid.cz/zastavkova-tabla?stop=Stodůlky",0,U1140S1,1,M1
U1140Z102P,"Stodůlky",50.04671,14.30724,"P","https://pid.cz/zastavkova-tabla?stop=Stodůlky",0,U1140S1,1,M2
U1141Z1P,"Zličín",50.05424,14.29043,"P","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,V
U1141Z1,"Zličín",50.05424,14.29043,"B","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,V
U1141Z1N,"Zličín",50.05424,14.29043,,"https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,V
U1141Z2,"Zličín",50.05472,14.29058,"B","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,9
U1141Z3,"Zličín",50.05421,14.29106,"B","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,5
U1141Z5P,"Zličín",50.05478,14.29072,"P","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,4
U1141Z5,"Zličín",50.05478,14.29072,"B","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,4
U1141Z13N,"Zličín",50.05510,14.29043,,"https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,2
U1141Z14P,"Zličín",50.05495,14.29059,"P","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,3
U1141Z71,"Zličín",50.05424,14.29043,"B","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,V
U1141Z81,"Zličín",50.05478,14.29072,"B","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,V
U1141Z82,"Zličín",50.05472,14.29058,"B","https://pid.cz/zastavkova-tabla?stop=Zličín",0,,0,7
U1141Z101P,"Zličín",50.05368,14.29081,"P","https://pid.cz/zastavkova-tabla?stop=Zličín",0,U1141S1,1,M1
U1141Z102P,"Zličín",50.05280,14.29115,"P","https://pid.cz/zastavkova-tabla?stop=Zličín",0,U1141S1,1,M2
U1142Z1,"Depo Zličín",50.05333,14.27758,"B","https://pid.cz/zastavkova-tabla?stop=Depo Zličín",0,,0,A
U1142Z2,"Depo Zličín",50.05327,14.27792,"B","https://pid.cz/zastavkova-tabla?stop=Depo Zličín",0,,0,B
U1143Z1,"Hostivice,Na Pískách",50.07602,14.25759,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Na Pískách",0,,0,A
U1143Z2,"Hostivice,Na Pískách",50.07574,14.25721,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Na Pískách",0,,0,B
U1144Z1,"Hostivice",50.08131,14.25510,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice",0,,0,A
U1144Z2,"Hostivice",50.08118,14.25406,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice",0,,0,B
U1144Z4,"Hostivice",50.08118,14.25406,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice",0,,0,D
U1145Z1,"Hostivice,Jeneček",50.08210,14.24015,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Jeneček",0,,0,A
U1145Z2,"Hostivice,Jeneček",50.08243,14.24030,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Jeneček",0,,0,B
U1145Z3,"Hostivice,Jeneček",50.08275,14.23977,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Jeneček",0,,0,C
U1145Z4,"Hostivice,Jeneček",50.08268,14.23980,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Jeneček",0,,0,D
U1146Z1,"Hostivice,Litovice",50.07962,14.24511,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Litovice",0,,0,A
U1146Z2,"Hostivice,Litovice",50.07956,14.24556,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Litovice",0,,0,B
U1147Z1,"Hostivice,Stadion",50.08068,14.24874,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Stadion",0,,0,A
U1147Z2,"Hostivice,Stadion",50.08103,14.24970,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Stadion",0,,0,B
U1148Z1P,"Valtická",50.06646,14.26593,"P","https://pid.cz/zastavkova-tabla?stop=Valtická",0,,0,A
U1148Z1,"Valtická",50.06646,14.26593,"B","https://pid.cz/zastavkova-tabla?stop=Valtická",0,,0,A
U1148Z2P,"Valtická",50.06580,14.26654,"P","https://pid.cz/zastavkova-tabla?stop=Valtická",0,,0,B
U1148Z2,"Valtická",50.06580,14.26654,"B","https://pid.cz/zastavkova-tabla?stop=Valtická",0,,0,B
U1149Z1P,"Bártlova",50.11901,14.63289,"P","https://pid.cz/zastavkova-tabla?stop=Bártlova",0,,0,A
U1149Z1,"Bártlova",50.11901,14.63289,"B","https://pid.cz/zastavkova-tabla?stop=Bártlova",0,,0,A
U1149Z2P,"Bártlova",50.11885,14.63235,"P","https://pid.cz/zastavkova-tabla?stop=Bártlova",0,,0,B
U1149Z2,"Bártlova",50.11885,14.63235,"B","https://pid.cz/zastavkova-tabla?stop=Bártlova",0,,0,B
U1150Z2,"Čertousy",50.12275,14.63540,"B","https://pid.cz/zastavkova-tabla?stop=Čertousy",0,,0,B
U1150Z3P,"Čertousy",50.12249,14.63519,"P","https://pid.cz/zastavkova-tabla?stop=Čertousy",0,,0,C
U1150Z3,"Čertousy",50.12249,14.63519,"B","https://pid.cz/zastavkova-tabla?stop=Čertousy",0,,0,C
U1150Z11,"Čertousy",50.12239,14.63519,"B","https://pid.cz/zastavkova-tabla?stop=Čertousy",0,,0,A
U1151Z1P,"Starý Prosek",50.11785,14.49138,"P","https://pid.cz/zastavkova-tabla?stop=Starý Prosek",0,,0,A
U1151Z2P,"Starý Prosek",50.11741,14.49090,"P","https://pid.cz/zastavkova-tabla?stop=Starý Prosek",0,,0,B
U1151Z3P,"Starý Prosek",50.11852,14.49056,"P","https://pid.cz/zastavkova-tabla?stop=Starý Prosek",0,,0,C
U1151Z4P,"Starý Prosek",50.11865,14.48984,"P","https://pid.cz/zastavkova-tabla?stop=Starý Prosek",0,,0,D
U1152Z1P,"Nad Zlíchovem",50.04527,14.40422,"P","https://pid.cz/zastavkova-tabla?stop=Nad Zlíchovem",0,,0,A
U1152Z2P,"Nad Zlíchovem",50.04521,14.40471,"P","https://pid.cz/zastavkova-tabla?stop=Nad Zlíchovem",0,,0,B
U1153Z1P,"Prosluněná",50.04490,14.40226,"P","https://pid.cz/zastavkova-tabla?stop=Prosluněná",0,,0,A
U1154Z1P,"Hůrka",50.04795,14.34038,"P","https://pid.cz/zastavkova-tabla?stop=Hůrka",0,,0,A
U1154Z2P,"Hůrka",50.04827,14.34047,"P","https://pid.cz/zastavkova-tabla?stop=Hůrka",0,,0,B
U1154Z3P,"Hůrka",50.05085,14.34154,"P","https://pid.cz/zastavkova-tabla?stop=Hůrka",0,,0,C
U1154Z4P,"Hůrka",50.05075,14.34191,"P","https://pid.cz/zastavkova-tabla?stop=Hůrka",0,,0,D
U1154Z101P,"Hůrka",50.04999,14.34209,"P","https://pid.cz/zastavkova-tabla?stop=Hůrka",0,U1154S1,1,M1
U1154Z102P,"Hůrka",50.05003,14.34350,"P","https://pid.cz/zastavkova-tabla?stop=Hůrka",0,U1154S1,1,M2
U1155Z1P,"Žvahov",50.04399,14.40145,"P","https://pid.cz/zastavkova-tabla?stop=Žvahov",0,,0,A
U1156Z1P,"Pod Žvahovem",50.04350,14.40309,"P","https://pid.cz/zastavkova-tabla?stop=Pod Žvahovem",0,,0,A
U1157Z1P,"Písková",50.00293,14.41752,"P","https://pid.cz/zastavkova-tabla?stop=Písková",0,,0,A
U1157Z2P,"Písková",50.00323,14.41763,"P","https://pid.cz/zastavkova-tabla?stop=Písková",0,,0,B
U1158Z1P,"Obchodní náměstí",50.00460,14.40451,"P","https://pid.cz/zastavkova-tabla?stop=Obchodní náměstí",0,,0,A
U1158Z1,"Obchodní náměstí",50.00460,14.40451,"0","https://pid.cz/zastavkova-tabla?stop=Obchodní náměstí",0,,0,A
U1158Z2P,"Obchodní náměstí",50.00486,14.40473,"P","https://pid.cz/zastavkova-tabla?stop=Obchodní náměstí",0,,0,B
U1158Z82,"Obchodní náměstí",50.00486,14.40473,"0","https://pid.cz/zastavkova-tabla?stop=Obchodní náměstí",0,,0,B
U1159Z1P,"V Násypu",50.04467,14.40263,"P","https://pid.cz/zastavkova-tabla?stop=V Násypu",0,,0,A
U1160Z1P,"Univerzitní",50.08539,14.50169,"P","https://pid.cz/zastavkova-tabla?stop=Univerzitní",0,,0,A
U1160Z2P,"Univerzitní",50.08506,14.50327,"P","https://pid.cz/zastavkova-tabla?stop=Univerzitní",0,,0,B
U1161Z1P,"Rtyňská",50.08170,14.57240,"P","https://pid.cz/zastavkova-tabla?stop=Rtyňská",0,,0,A
U1161Z2P,"Rtyňská",50.08107,14.57066,"P","https://pid.cz/zastavkova-tabla?stop=Rtyňská",0,,0,B
U1162Z1P,"Stará obec",50.08873,14.57899,"P","https://pid.cz/zastavkova-tabla?stop=Stará obec",0,,0,A
U1163Z1P,"Škola Dolní Počernice",50.08850,14.58116,"P","https://pid.cz/zastavkova-tabla?stop=Škola Dolní Počernice",0,,0,A
U1163Z2P,"Škola Dolní Počernice",50.08865,14.58147,"P","https://pid.cz/zastavkova-tabla?stop=Škola Dolní Počernice",0,,0,B
U1164Z1P,"U Počernického rybníka",50.08493,14.59231,"P","https://pid.cz/zastavkova-tabla?stop=U Počernického rybníka",0,,0,A
U1164Z2P,"U Počernického rybníka",50.08480,14.59517,"P","https://pid.cz/zastavkova-tabla?stop=U Počernického rybníka",0,,0,B
U1165Z1P,"Bezděkovská",50.08585,14.60105,"P","https://pid.cz/zastavkova-tabla?stop=Bezděkovská",0,,0,A
U1165Z2P,"Bezděkovská",50.08583,14.60128,"P","https://pid.cz/zastavkova-tabla?stop=Bezděkovská",0,,0,B
U1166Z1P,"Nádraží Ruzyně",50.08562,14.30842,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Ruzyně",0,,0,A
U1166Z2P,"Nádraží Ruzyně",50.08553,14.30761,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Ruzyně",0,,0,B
U1166Z3P,"Nádraží Ruzyně",50.08563,14.30768,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Ruzyně",0,,0,C
U1166Z4P,"Nádraží Ruzyně",50.08540,14.30824,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Ruzyně",0,,0,D
U1166Z301,"Praha-Ruzyně",50.08422,14.31216,"B","https://pid.cz/zastavkova-tabla?stop=Praha-Ruzyně",0,U1166S1,2,
U1166Z302,"Praha-Ruzyně",50.08422,14.31216,"B","https://pid.cz/zastavkova-tabla?stop=Praha-Ruzyně",0,U1166S1,2,
U1167Z1P,"Brodecká",50.08876,14.32339,"P","https://pid.cz/zastavkova-tabla?stop=Brodecká",0,,0,A
U1167Z2P,"Brodecká",50.08885,14.32385,"P","https://pid.cz/zastavkova-tabla?stop=Brodecká",0,,0,B
U1168Z1P,"U Prioru",50.08709,14.31884,"P","https://pid.cz/zastavkova-tabla?stop=U Prioru",0,,0,A
U1168Z2P,"U Prioru",50.08678,14.31935,"P","https://pid.cz/zastavkova-tabla?stop=U Prioru",0,,0,B
U1169Z1P,"Ruzyňský velkoobchod",50.08656,14.31458,"P","https://pid.cz/zastavkova-tabla?stop=Ruzyňský velkoobchod",0,,0,A
U1169Z2P,"Ruzyňský velkoobchod",50.08611,14.31279,"P","https://pid.cz/zastavkova-tabla?stop=Ruzyňský velkoobchod",0,,0,B
U1170Z1P,"Českolipská",50.12602,14.50198,"P","https://pid.cz/zastavkova-tabla?stop=Českolipská",0,,0,A
U1170Z2P,"Českolipská",50.12683,14.50158,"P","https://pid.cz/zastavkova-tabla?stop=Českolipská",0,,0,B
U1172Z1,"Modletice,Kaufland",49.97528,14.60078,"1","https://pid.cz/zastavkova-tabla?stop=Modletice,Kaufland",0,,0,A
U1172Z2,"Modletice,Kaufland",49.97545,14.60078,"1","https://pid.cz/zastavkova-tabla?stop=Modletice,Kaufland",0,,0,B
U1175Z301,"Praha-Kolovraty",50.01395,14.62579,"B","https://pid.cz/zastavkova-tabla?stop=Praha-Kolovraty",0,U1175S1,1,
U1175Z302,"Praha-Kolovraty",50.01395,14.62579,"B","https://pid.cz/zastavkova-tabla?stop=Praha-Kolovraty",0,U1175S1,1,
U1176Z1,"Hostivice,Břve",50.06961,14.24252,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Břve",0,,0,A
U1176Z2,"Hostivice,Břve",50.06952,14.24254,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Břve",0,,0,B
U1177Z1,"Chýně,Pivovarský dvůr",50.06216,14.23176,"1","https://pid.cz/zastavkova-tabla?stop=Chýně,Pivovarský dvůr",0,,0,A
U1177Z2,"Chýně,Pivovarský dvůr",50.06250,14.23244,"1","https://pid.cz/zastavkova-tabla?stop=Chýně,Pivovarský dvůr",0,,0,B
U1178Z1,"Chýně",50.06133,14.22918,"1","https://pid.cz/zastavkova-tabla?stop=Chýně",0,,0,A
U1178Z2,"Chýně",50.06086,14.22865,"1","https://pid.cz/zastavkova-tabla?stop=Chýně",0,,0,B
U1179Z1,"Hostivice,Břve,sportovní hala",50.06870,14.24707,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Břve,sportovní hala",0,,0,A
U1180Z1,"Chýně,Háje",50.05874,14.21996,"1","https://pid.cz/zastavkova-tabla?stop=Chýně,Háje",0,,0,A
U1180Z2,"Chýně,Háje",50.05867,14.22037,"1","https://pid.cz/zastavkova-tabla?stop=Chýně,Háje",0,,0,B
U1181Z1P,"Plánická",49.99205,14.36544,"P","https://pid.cz/zastavkova-tabla?stop=Plánická",0,,0,A
U1182Z1P,"Otěšínská",49.99838,14.36733,"P","https://pid.cz/zastavkova-tabla?stop=Otěšínská",0,,0,A
U1183Z1P,"Starolázeňská",50.01638,14.38959,"P","https://pid.cz/zastavkova-tabla?stop=Starolázeňská",0,,0,A
U1183Z2P,"Starolázeňská",50.01580,14.38959,"P","https://pid.cz/zastavkova-tabla?stop=Starolázeňská",0,,0,B
U1184Z1P,"Solná",49.99656,14.36628,"P","https://pid.cz/zastavkova-tabla?stop=Solná",0,,0,A
U1185Z1,"Ořech,u sokolovny",50.02080,14.29483,"1","https://pid.cz/zastavkova-tabla?stop=Ořech,u sokolovny",0,,0,A
U1185Z2,"Ořech,u sokolovny",50.02087,14.29488,"1","https://pid.cz/zastavkova-tabla?stop=Ořech,u sokolovny",0,,0,B
U1186Z1,"Zbuzany,Obecní úřad",50.02335,14.28614,"1","https://pid.cz/zastavkova-tabla?stop=Zbuzany,Obecní úřad",0,,0,A
U1186Z2,"Zbuzany,Obecní úřad",50.02309,14.28654,"1","https://pid.cz/zastavkova-tabla?stop=Zbuzany,Obecní úřad",0,,0,B
U1187Z1,"Zbuzany,nádraží",50.02585,14.28178,"1","https://pid.cz/zastavkova-tabla?stop=Zbuzany,nádraží",0,,0,A
U1187Z2,"Zbuzany,nádraží",50.02573,14.28210,"1","https://pid.cz/zastavkova-tabla?stop=Zbuzany,nádraží",0,,0,B
U1187Z351,"Zbuzany",50.02630,14.28062,"1","https://pid.cz/zastavkova-tabla?stop=Zbuzany",0,U1187S1,1,
U1187Z352,"Zbuzany",50.02630,14.28062,"1","https://pid.cz/zastavkova-tabla?stop=Zbuzany",0,U1187S1,1,
U1188Z1,"Jinočany,Hlavní",50.03128,14.27267,"1","https://pid.cz/zastavkova-tabla?stop=Jinočany,Hlavní",0,,0,A
U1188Z2,"Jinočany,Hlavní",50.03173,14.27202,"1","https://pid.cz/zastavkova-tabla?stop=Jinočany,Hlavní",0,,0,B
U1189Z1,"Jinočany,náměstí",50.03268,14.26773,"1","https://pid.cz/zastavkova-tabla?stop=Jinočany,náměstí",0,,0,A
U1189Z2,"Jinočany,náměstí",50.03270,14.26747,"1","https://pid.cz/zastavkova-tabla?stop=Jinočany,náměstí",0,,0,B
U1189Z3,"Jinočany,náměstí",50.03269,14.26812,"1","https://pid.cz/zastavkova-tabla?stop=Jinočany,náměstí",0,,0,C
U1190Z1,"Chrášťany",50.04480,14.25906,"1","https://pid.cz/zastavkova-tabla?stop=Chrášťany (Praha-západ)",0,,0,A
U1190Z2,"Chrášťany",50.04478,14.25915,"1","https://pid.cz/zastavkova-tabla?stop=Chrášťany (Praha-západ)",0,,0,B
U1191Z1P,"Dreyerova",50.03632,14.38283,"P","https://pid.cz/zastavkova-tabla?stop=Dreyerova",0,,0,A
U1191Z2P,"Dreyerova",50.03647,14.38318,"P","https://pid.cz/zastavkova-tabla?stop=Dreyerova",0,,0,B
U1192Z1,"Únětice",50.15182,14.35493,"1","https://pid.cz/zastavkova-tabla?stop=Únětice",0,,0,A
U1193Z1,"Zeleneč",50.13318,14.66061,"1","https://pid.cz/zastavkova-tabla?stop=Zeleneč",0,,0,A
U1193Z2,"Zeleneč",50.13335,14.66072,"1","https://pid.cz/zastavkova-tabla?stop=Zeleneč",0,,0,B
U1194Z1,"Zeleneč,U Hřiště",50.13012,14.65684,"1","https://pid.cz/zastavkova-tabla?stop=Zeleneč,U Hřiště",0,,0,A
U1194Z2,"Zeleneč,U Hřiště",50.13000,14.65608,"1","https://pid.cz/zastavkova-tabla?stop=Zeleneč,U Hřiště",0,,0,B
U1195Z1,"Zeleneč,Bezručova",50.13222,14.66035,"1","https://pid.cz/zastavkova-tabla?stop=Zeleneč,Bezručova",0,,0,A
U1196Z1,"Zeleneč,Obora",50.13734,14.65982,"1","https://pid.cz/zastavkova-tabla?stop=Zeleneč,Obora",0,,0,A
U1197Z1P,"Vajgarská",50.10209,14.55457,"P","https://pid.cz/zastavkova-tabla?stop=Vajgarská",0,,0,A
U1197Z2P,"Vajgarská",50.10185,14.55455,"P","https://pid.cz/zastavkova-tabla?stop=Vajgarská",0,,0,B
U1198Z1P,"Litovický potok",50.08871,14.32640,"P","https://pid.cz/zastavkova-tabla?stop=Litovický potok",0,,0,A
U1198Z2P,"Litovický potok",50.08858,14.32712,"P","https://pid.cz/zastavkova-tabla?stop=Litovický potok",0,,0,B
U1199Z1,"Chýnice,Pod Radnicí",49.99588,14.26425,"1","https://pid.cz/zastavkova-tabla?stop=Chýnice,Pod Radnicí",0,,0,A
U1199Z2,"Chýnice,Pod Radnicí",49.99600,14.26388,"1","https://pid.cz/zastavkova-tabla?stop=Chýnice,Pod Radnicí",0,,0,B
U1200Z1,"Chýnice",49.99425,14.26503,"1","https://pid.cz/zastavkova-tabla?stop=Chýnice",0,,0,A
U1200Z2,"Chýnice",49.99438,14.26466,"1","https://pid.cz/zastavkova-tabla?stop=Chýnice",0,,0,B
U1201Z1,"Statenice,Černý Vůl,Hospoda",50.14667,14.33341,"1","https://pid.cz/zastavkova-tabla?stop=Statenice,Černý Vůl,Hospoda",0,,0,A
U1201Z2,"Statenice,Černý Vůl,Hospoda",50.14673,14.33277,"1","https://pid.cz/zastavkova-tabla?stop=Statenice,Černý Vůl,Hospoda",0,,0,B
U1202Z1,"Statenice,Černý Vůl",50.14860,14.32912,"1","https://pid.cz/zastavkova-tabla?stop=Statenice,Černý Vůl",0,,0,A
U1202Z2,"Statenice,Černý Vůl",50.14886,14.32772,"1","https://pid.cz/zastavkova-tabla?stop=Statenice,Černý Vůl",0,,0,B
U1203Z1P,"Úřad Řepy",50.07302,14.30892,"P","https://pid.cz/zastavkova-tabla?stop=Úřad Řepy",0,,0,A
U1203Z2P,"Úřad Řepy",50.07264,14.30618,"P","https://pid.cz/zastavkova-tabla?stop=Úřad Řepy",0,,0,B
U1204Z1,"Ořech,K Ovčínu",50.01606,14.29233,"1","https://pid.cz/zastavkova-tabla?stop=Ořech,K Ovčínu",0,,0,A
U1204Z2,"Ořech,K Ovčínu",50.01568,14.29245,"1","https://pid.cz/zastavkova-tabla?stop=Ořech,K Ovčínu",0,,0,B
U1205Z1,"Ořech,u školy",50.01978,14.29632,"1","https://pid.cz/zastavkova-tabla?stop=Ořech,u školy",0,,0,A
U1205Z2,"Ořech,u školy",50.01982,14.29635,"1","https://pid.cz/zastavkova-tabla?stop=Ořech,u školy",0,,0,B
U1206Z1,"Vestec,U vodárny",49.98637,14.51592,"1","https://pid.cz/zastavkova-tabla?stop=Vestec,U vodárny",0,,0,A
U1206Z2,"Vestec,U vodárny",49.98618,14.51556,"1","https://pid.cz/zastavkova-tabla?stop=Vestec,U vodárny",0,,0,B
U1207Z1,"Vestec,U Klimešů",49.98092,14.50798,"1","https://pid.cz/zastavkova-tabla?stop=Vestec,U Klimešů",0,,0,A
U1207Z2,"Vestec,U Klimešů",49.98076,14.50716,"1","https://pid.cz/zastavkova-tabla?stop=Vestec,U Klimešů",0,,0,B
U1208Z1,"Vestec,Obecní úřad",49.97991,14.50041,"1","https://pid.cz/zastavkova-tabla?stop=Vestec,Obecní úřad",0,,0,A
U1208Z2,"Vestec,Obecní úřad",49.97993,14.50088,"1","https://pid.cz/zastavkova-tabla?stop=Vestec,Obecní úřad",0,,0,B
U1209Z1P,"Starý Zličín",50.06185,14.28068,"P","https://pid.cz/zastavkova-tabla?stop=Starý Zličín",0,,0,A
U1209Z1,"Starý Zličín",50.06185,14.28068,"B","https://pid.cz/zastavkova-tabla?stop=Starý Zličín",0,,0,A
U1209Z2P,"Starý Zličín",50.06160,14.28022,"P","https://pid.cz/zastavkova-tabla?stop=Starý Zličín",0,,0,B
U1209Z2,"Starý Zličín",50.06160,14.28022,"B","https://pid.cz/zastavkova-tabla?stop=Starý Zličín",0,,0,B
U1210Z1P,"K Hájům",50.05495,14.32404,"P","https://pid.cz/zastavkova-tabla?stop=K Hájům",0,,0,A
U1210Z2P,"K Hájům",50.05523,14.32628,"P","https://pid.cz/zastavkova-tabla?stop=K Hájům",0,,0,B
U1211Z1P,"Raichlova",50.03917,14.32821,"P","https://pid.cz/zastavkova-tabla?stop=Raichlova",0,,0,A
U1211Z1,"Raichlova",50.03917,14.32821,"0","https://pid.cz/zastavkova-tabla?stop=Raichlova",0,,0,A
U1211Z2P,"Raichlova",50.03909,14.32845,"P","https://pid.cz/zastavkova-tabla?stop=Raichlova",0,,0,B
U1211Z2,"Raichlova",50.03909,14.32845,"0","https://pid.cz/zastavkova-tabla?stop=Raichlova",0,,0,B
U1212Z1,"Statenice,U Kovárny",50.14368,14.32333,"1","https://pid.cz/zastavkova-tabla?stop=Statenice,U Kovárny",0,,0,A
U1212Z2,"Statenice,U Kovárny",50.14346,14.32249,"1","https://pid.cz/zastavkova-tabla?stop=Statenice,U Kovárny",0,,0,B
U1213Z1,"Statenice",50.14169,14.31842,"1","https://pid.cz/zastavkova-tabla?stop=Statenice",0,,0,A
U1214Z1,"Pučálka",50.11227,14.35802,"B","https://pid.cz/zastavkova-tabla?stop=Pučálka",0,,0,A
U1214Z2,"Pučálka",50.11252,14.35818,"B","https://pid.cz/zastavkova-tabla?stop=Pučálka",0,,0,B
U1215Z1,"Jeneč",50.08728,14.21611,"1","https://pid.cz/zastavkova-tabla?stop=Jeneč",0,,0,A
U1215Z2,"Jeneč",50.08739,14.21450,"1","https://pid.cz/zastavkova-tabla?stop=Jeneč",0,,0,B
U1216Z1,"Jeneč,Lidická",50.08939,14.21440,"1","https://pid.cz/zastavkova-tabla?stop=Jeneč,Lidická",0,,2,A
U1217Z1,"Hostivice,Staré Litovice",50.07645,14.23853,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Staré Litovice",0,,0,A
U1217Z2,"Hostivice,Staré Litovice",50.07649,14.23896,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Staré Litovice",0,,0,B
U1218Z1,"Hostivice,Sportovců",50.07926,14.24188,"1","https://pid.cz/zastavkova-tabla?stop=Hostivice,Sportovců",0,,0,A
